xp,yp,gpz,vor,up,vp,sp,active,chi
-0.11,0.51,-0.00427841,-10.696,0.193193,0.0716575,0.02,1,0.000758976
-0.09,0.51,-0.00362029,-9.05072,0.140004,0.0493383,0.02,1,0.00135656
-0.07,0.51,-0.00301815,-7.54537,0.10091,0.034102,0.02,1,0.00203407
-0.05,0.51,-0.00250152,-6.25381,0.0735065,0.0240321,0.02,1,0.00269488
-0.11,0.53,-0.00528517,-13.2129,0.408671,0.141056,0.02,1,0
-0.09,0.53,-0.00492298,-12.3075,0.342968,0.108739,0.02,1,1.77426e-06
-0.07,0.53,-0.00449619,-11.2405,0.286656,0.0830953,0.02,1,1.99088e-05
-0.05,0.53,-0.00404862,-10.1215,0.239683,0.0631891,0.02,1,5.6758e-05
-0.11,0.55,-0.00513948,-12.8487,0.624766,0.213359,0.02,1,0
-0.09,0.55,-0.00507552,-12.6888,0.554939,0.173832,0.02,1,0
-0.07,0.55,-0.00490576,-12.2644,0.490659,0.140117,0.02,1,0
-0.05,0.55,-0.00465913,-11.6478,0.433097,0.11205,0.02,1,0
2.29,-0.39,0.000593786,1.48446,0.636159,0.391275,0.02,1,0
2.31,-0.39,0.000554318,1.3858,0.644421,0.385259,0.02,1,0
2.33,-0.39,0.000516512,1.29128,0.652346,0.378721,0.02,1,0
2.35,-0.39,0.000480458,1.20114,0.659947,0.371727,0.02,1,0
2.29,-0.37,0.000630033,1.57508,0.599999,0.382129,0.02,1,0
2.31,-0.37,0.000590407,1.47602,0.609679,0.376462,0.02,1,0
2.33,-0.37,0.000552285,1.38071,0.619008,0.370263,0.02,1,0
2.35,-0.37,0.000515775,1.28944,0.627993,0.363598,0.02,1,0
2.29,-0.35,0.000662999,1.6575,0.562466,0.371564,0.02,1,0
2.31,-0.35,0.000623538,1.55884,0.573558,0.366254,0.02,1,0
2.33,-0.35,0.000585423,1.46356,0.58429,0.360409,0.02,1,0
2.35,-0.35,0.000548776,1.37194,0.594665,0.35409,0.02,1,0
2.29,-0.33,0.000692268,1.73067,0.523737,0.359592,0.02,1,0
2.31,-0.33,0.000653272,1.63318,0.536225,0.354643,0.02,1,0
2.33,-0.33,0.00061547,1.53868,0.548349,0.34916,0.02,1,0
2.35,-0.33,0.000578991,1.44748,0.560107,0.343202,0.02,1,0
0.53,0.81,-0.000950481,-2.3762,1.24456,0.157183,0.02,1,0
0.55,0.81,-0.000987278,-2.46819,1.24059,0.154093,0.02,1,0
0.57,0.81,-0.00102259,-2.55648,1.23696,0.15104,0.02,1,0
0.59,0.81,-0.00105636,-2.64089,1.23369,0.147973,0.02,1,0
0.53,0.83,-0.000694701,-1.73675,1.28243,0.160346,0.02,1,0
0.55,0.83,-0.000729777,-1.82444,1.2803,0.156999,0.02,1,0
0.57,0.83,-0.000763982,-1.90996,1.27839,0.153652,0.02,1,0
0.59,0.83,-0.000797212,-1.99303,1.27675,0.150261,0.02,1,0
0.53,0.85,-0.000478837,-1.19709,1.30831,0.161713,0.02,1,0
0.55,0.85,-0.000509649,-1.27412,1.30783,0.158193,0.02,1,0
0.57,0.85,-0.000540123,-1.35031,1.30751,0.154643,0.02,1,0
0.59,0.85,-0.00057014,-1.42535,1.30737,0.151025,0.02,1,0
0.53,0.87,-0.00030758,-0.76895,1.32439,0.161534,0.02,1,0
0.55,0.87,-0.000332835,-0.832088,1.32529,0.157894,0.02,1,0
0.57,0.87,-0.000358139,-0.895346,1.3263,0.154202,0.02,1,0
0.59,0.87,-0.00038338,-0.958449,1.32744,0.150424,0.02,1,0
0.61,-0.23,0.000439161,1.0979,-0.132483,-0.40458,0.02,1,0
0.63,-0.23,0.000605512,1.51378,-0.147867,-0.399497,0.02,1,0
0.65,-0.23,0.000724987,1.81247,-0.164115,-0.390901,0.02,1,0
0.67,-0.23,0.000819279,2.0482,-0.18085,-0.380389,0.02,1,0
0.61,-0.21,0.000415065,1.03766,-0.150453,-0.387835,0.02,1,0
0.63,-0.21,0.000574781,1.43695,-0.169595,-0.381795,0.02,1,0
0.65,-0.21,0.000687303,1.71826,-0.189388,-0.372634,0.02,1,0
0.67,-0.21,0.00077602,1.94005,-0.209462,-0.361899,0.02,1,0
0.61,-0.19,0.00038549,0.963725,-0.166027,-0.367192,0.02,1,0
0.63,-0.19,0.000537706,1.34426,-0.18898,-0.360419,0.02,1,0
0.65,-0.19,0.000642872,1.60718,-0.212343,-0.350918,0.02,1,0
0.67,-0.19,0.000725724,1.81431,-0.23576,-0.34017,0.02,1,0
0.61,-0.17,0.000351424,0.878559,-0.179195,-0.342598,0.02,1,0
0.63,-0.17,0.000495026,1.23757,-0.20597,-0.335351,0.02,1,0
0.65,-0.17,0.000592297,1.48074,-0.232885,-0.325759,0.02,1,0
0.67,-0.17,0.000668862,1.67216,-0.259608,-0.315222,0.02,1,0
2.37,-0.47,0.000297897,0.744743,0.774072,0.382439,0.02,1,0
2.39,-0.47,0.000271128,0.677821,0.776064,0.37423,0.02,1,0
2.41,-0.47,0.000246288,0.615719,0.778019,0.365105,0.02,1,0
2.43,-0.47,0.000223358,0.558396,0.779778,0.356574,0.02,1,0
2.37,-0.45,0.000335181,0.837953,0.749799,0.379905,0.02,1,0
2.39,-0.45,0.000306618,0.766544,0.753003,0.371506,0.02,1,0
2.41,-0.45,0.000280028,0.70007,0.756044,0.362869,0.02,1,0
2.43,-0.45,0.000255364,0.63841,0.758937,0.354117,0.02,1,0
2.37,-0.43,0.0003728,0.932001,0.7239,0.376001,0.02,1,0
2.39,-0.43,0.000342662,0.856654,0.728326,0.367784,0.02,1,0
2.41,-0.43,0.000314506,0.786265,0.732546,0.359337,0.02,1,0
2.43,-0.43,0.000288273,0.720683,0.736584,0.35072,0.02,1,0
2.37,-0.41,0.000409982,1.02496,0.696358,0.370826,0.02,1,0
2.39,-0.41,0.000378569,0.946423,0.702054,0.362842,0.02,1,0
2.41,-0.41,0.000349086,0.872716,0.707506,0.354609,0.02,1,0
2.43,-0.41,0.000321496,0.803741,0.712735,0.346185,0.02,1,0
2.29,0.57,-0.000214034,-0.535086,0.880468,-0.412782,0.02,1,0
2.31,0.57,-0.000190182,-0.475455,0.877579,-0.405017,0.02,1,0
2.33,0.57,-0.000168299,-0.420748,0.874705,-0.396985,0.02,1,0
2.35,0.57,-0.000148271,-0.370677,0.871781,-0.388776,0.02,1,0
2.29,0.59,-0.000177206,-0.443015,0.897868,-0.409451,0.02,1,0
2.31,0.59,-0.000155998,-0.389995,0.894132,-0.401713,0.02,1,0
2.33,0.59,-0.000136627,-0.341568,0.890465,-0.393732,0.02,1,0
2.35,0.59,-0.000119023,-0.297557,0.886969,-0.385537,0.02,1,0
2.29,0.61,-0.000143247,-0.358118,0.913462,-0.405297,0.02,1,0
2.31,0.61,-0.000124659,-0.311647,0.90898,-0.397639,0.02,1,0
2.33,0.61,-0.000107778,-0.269444,0.904609,-0.389756,0.02,1,0
2.35,0.61,-9.24692e-05,-0.231173,0.900306,-0.381744,0.02,1,0
2.29,0.63,-0.00011242,-0.281049,0.927377,-0.400373,0.02,1,0
2.31,0.63,-9.64782e-05,-0.241196,0.922224,-0.392944,0.02,1,0
2.33,0.63,-8.18744e-05,-0.204686,0.917285,-0.385102,0.02,1,0
2.35,0.63,-6.89399e-05,-0.17235,0.912483,-0.377254,0.02,1,0
4.48,-0.28,-0.000199349,-0.0311483,0.933167,0.0108349,0.08,1,0
4.56,-0.28,-0.000183028,-0.0285981,0.93617,0.00971683,0.08,1,0
4.64,-0.28,-0.00016262,-0.0254094,0.93895,0.00874673,0.08,1,0
4.72,-0.28,-0.000139775,-0.0218398,0.941525,0.00792553,0.08,1,0
4.48,-0.2,-0.000176463,-0.0275723,0.934453,0.00772473,0.08,1,0
4.56,-0.2,-0.000163201,-0.0255001,0.937407,0.00686775,0.08,1,0
4.64,-0.2,-0.000145625,-0.0227539,0.940088,0.00613229,0.08,1,0
4.72,-0.2,-0.000125532,-0.0196143,0.942531,0.00551885,0.08,1,0
4.48,-0.12,-0.000121314,-0.0189553,0.935558,0.00462851,0.08,1,0
4.56,-0.12,-0.00011282,-0.0176282,0.938477,0.00408773,0.08,1,0
4.64,-0.12,-0.000100985,-0.0157789,0.941079,0.00362723,0.08,1,0
4.72,-0.12,-8.72194e-05,-0.013628,0.943412,0.00324712,0.08,1,0
4.48,-0.04,-4.32016e-05,-0.00675025,0.936193,0.00153511,0.08,1,0
4.56,-0.04,-4.02982e-05,-0.00629659,0.939095,0.0013538,0.08,1,0
4.64,-0.04,-3.61308e-05,-0.00564543,0.941653,0.00119925,0.08,1,0
4.72,-0.04,-3.12364e-05,-0.00488069,0.943924,0.00107175,0.08,1,0
-0.75,0.09,0,0,0.466174,0.104827,0.02,0,0
-0.73,0.09,0,0,0.443235,0.112623,0.02,0,0
-0.71,0.09,7.01868e-08,0.000175467,0.418638,0.121272,0.02,1,0
-0.69,0.09,4.17715e-07,0.00104429,0.392222,0.130874,0.02,1,0
-0.75,0.11,-1.05514e-08,-2.63786e-05,0.474321,0.1266,0.02,1,0
-0.73,0.11,-1.56822e-08,-3.92055e-05,0.452239,0.135919,0.02,1,0
-0.71,0.11,6.06255e-08,0.000151564,0.428619,0.14624,0.02,1,0
-0.69,0.11,4.44087e-07,0.00111022,0.403314,0.157687,0.02,1,0
-0.75,0.13,-2.08308e-08,-5.20769e-05,0.483869,0.147505,0.02,1,0
-0.73,0.13,-1.39926e-08,-3.49814e-05,0.462777,0.158229,0.02,1,0
-0.71,0.13,7.09508e-08,0.000177377,0.440284,0.170088,0.02,1,0
-0.69,0.13,5.09207e-07,0.00127302,0.416257,0.183222,0.02,1,0
-0.75,0.15,1.05878e-08,2.64696e-05,0.4947,0.167425,0.02,1,0
-0.73,0.15,2.051e-08,5.12749e-05,0.474713,0.179422,0.02,1,0
-0.71,0.15,3.27264e-07,0.00081816,0.453476,0.192667,0.02,1,0
-0.69,0.15,9.43363e-07,0.00235841,0.430863,0.207323,0.02,1,0
1.57,0.25,-0.00143242,-3.58105,-0.207433,-0.141434,0.02,1,0
1.59,0.25,-0.00142916,-3.57289,-0.197154,-0.146628,0.02,1,0
1.61,0.25,-0.00142633,-3.56581,-0.186662,-0.151932,0.02,1,0
1.63,0.25,-0.0014238,-3.5595,-0.175943,-0.15738,0.02,1,0
1.57,0.27,-0.00142722,-3.56804,-0.14119,-0.151482,0.02,1,0
1.59,0.27,-0.00142353,-3.55882,-0.131179,-0.156876,0.02,1,0
1.61,0.27,-0.00142056,-3.5514,-0.120969,-0.162392,0.02,1,0
1.63,0.27,-0.00141817,-3.54543,-0.110544,-0.168069,0.02,1,0
1.57,0.29,-0.00141905,-3.54763,-0.0754703,-0.161249,0.02,1,0
1.59,0.29,-0.00141474,-3.53685,-0.0657648,-0.166835,0.02,1,0
1.61,0.29,-0.00141145,-3.52862,-0.055862,-0.172554,0.02,1,0
1.63,0.29,-0.00140902,-3.52256,-0.0457474,-0.178453,0.02,1,0
1.57,0.31,-0.00140926,-3.52316,-0.0103856,-0.170688,0.02,1,0
1.59,0.31,-0.00140423,-3.51057,-0.00102948,-0.176467,0.02,1,0
1.61,0.31,-0.00140052,-3.50129,0.00853241,-0.182394,0.02,1,0
1.63,0.31,-0.00139796,-3.49489,0.0183143,-0.188516,0.02,1,0
1.65,0.17,-0.00135239,-3.38098,-0.424949,-0.11598,0.02,1,0
1.67,0.17,-0.00134716,-3.36789,-0.412303,-0.120469,0.02,1,0
1.69,0.17,-0.00134132,-3.35331,-0.399246,-0.125077,0.02,1,0
1.71,0.17,-0.00133483,-3.33707,-0.385759,-0.12981,0.02,1,0
1.65,0.19,-0.00138973,-3.47433,-0.361015,-0.12825,0.02,1,0
1.67,0.19,-0.00138508,-3.4627,-0.348742,-0.13312,0.02,1,0
1.69,0.19,-0.00137989,-3.44972,-0.336095,-0.138131,0.02,1,0
1.71,0.19,-0.00137406,-3.43516,-0.323051,-0.143288,0.02,1,0
1.65,0.21,-0.00141128,-3.5282,-0.295961,-0.140169,0.02,1,0
1.67,0.21,-0.00140739,-3.51847,-0.284051,-0.145385,0.02,1,0
1.69,0.21,-0.00140305,-3.50761,-0.271799,-0.150766,0.02,1,0
1.71,0.21,-0.00139815,-3.49537,-0.259181,-0.156316,0.02,1,0
1.65,0.23,-0.00142074,-3.55186,-0.230452,-0.151749,0.02,1,0
1.67,0.23,-0.00141765,-3.54413,-0.218887,-0.157281,0.02,1,0
1.69,0.23,-0.00141425,-3.53562,-0.20701,-0.163,0.02,1,0
1.71,0.23,-0.00141039,-3.52599,-0.194794,-0.168915,0.02,1,0
1.65,0.25,-0.00142144,-3.55359,-0.164978,-0.163004,0.02,1,0
1.67,0.25,-0.00141909,-3.54772,-0.153745,-0.168825,0.02,1,0
1.69,0.25,-0.0014166,-3.54149,-0.14222,-0.174859,0.02,1,0
1.71,0.25,-0.0014138,-3.53449,-0.130379,-0.181113,0.02,1,0
1.65,0.27,-0.0014162,-3.5405,-0.0998863,-0.173942,0.02,1,0
1.67,0.27,-0.00141447,-3.53616,-0.0889743,-0.180035,0.02,1,0
1.69,0.27,-0.00141279,-3.53197,-0.0777846,-0.186365,0.02,1,0
1.71,0.27,-0.00141096,-3.52741,-0.0662928,-0.19294,0.02,1,0
1.65,0.29,-0.00140728,-3.51821,-0.0354029,-0.184566,0.02,1,0
1.67,0.29,-0.00140602,-3.51506,-0.024808,-0.190922,0.02,1,0
1.69,0.29,-0.00140503,-3.51258,-0.0139403,-0.197538,0.02,1,0
1.71,0.29,-0.00140408,-3.51019,-0.00277683,-0.204423,0.02,1,0
1.65,0.31,-0.00139634,-3.49086,0.0283336,-0.194872,0.02,1,0
1.67,0.31,-0.00139546,-3.48864,0.0386103,-0.201491,0.02,1,0
1.69,0.31,-0.00139505,-3.48761,0.0491642,-0.208393,0.02,1,0
1.71,0.31,-0.00139485,-3.48712,0.0600167,-0.215586,0.02,1,0
0.3,-1.1,-1.67563e-07,-0.000104727,1.25546,-0.171294,0.04,1,0
0.34,-1.1,-4.93122e-06,-0.00308201,1.26179,-0.1634,0.04,1,0
0.38,-1.1,-1.12679e-05,-0.00704241,1.26798,-0.155503,0.04,1,0
0.42,-1.1,-1.8917e-05,-0.0118231,1.2741,-0.147574,0.04,1,0
0.3,-1.06,-2.20434e-05,-0.0137771,1.26374,-0.177772,0.04,1,0
0.34,-1.06,-3.4031e-05,-0.0212694,1.27023,-0.169735,0.04,1,0
0.38,-1.06,-4.72841e-05,-0.0295526,1.27664,-0.161767,0.04,1,0
0.42,-1.06,-6.10948e-05,-0.0381843,1.28305,-0.153826,0.04,1,0
0.3,-1.02,-6.88852e-05,-0.0430532,1.27302,-0.18443,0.04,1,0
0.34,-1.02,-8.72711e-05,-0.0545444,1.27977,-0.176309,0.04,1,0
0.38,-1.02,-0.000104361,-0.0652256,1.28648,-0.168327,0.04,1,0
0.42,-1.02,-0.000119553,-0.0747208,1.29322,-0.160433,0.04,1,0
0.3,-0.98,-0.000133059,-0.0831621,1.2838,-0.191332,0.04,1,0
0.34,-0.98,-0.000146007,-0.0912544,1.29075,-0.183137,0.04,1,0
0.38,-0.98,-0.00015396,-0.0962249,1.29762,-0.175148,0.04,1,0
0.42,-0.98,-0.000156719,-0.0979491,1.3045,-0.167316,0.04,1,0
1.73,-0.79,0.000413534,1.03383,1.23508,0.375696,0.02,1,0
1.75,-0.79,0.000380279,0.950697,1.22856,0.381585,0.02,1,0
1.77,-0.79,0.000348105,0.870262,1.22164,0.386108,0.02,1,0
1.79,-0.79,0.000317227,0.793067,1.21416,0.390944,0.02,1,0
1.73,-0.77,0.000514368,1.28592,1.21784,0.381464,0.02,1,0
1.75,-0.77,0.000476039,1.1901,1.21262,0.387505,0.02,1,0
1.77,-0.77,0.000438802,1.09701,1.20684,0.392943,0.02,1,0
1.79,-0.77,0.000402968,1.00742,1.20055,0.397855,0.02,1,0
1.73,-0.75,0.000621892,1.55473,1.19603,0.385689,0.02,1,0
1.75,-0.75,0.000579457,1.44864,1.19225,0.392306,0.02,1,0
1.77,-0.75,0.000537869,1.34467,1.18787,0.39833,0.02,1,0
1.79,-0.75,0.000497348,1.24337,1.1829,0.403757,0.02,1,0
1.73,-0.73,0.000731373,1.82843,1.16942,0.388362,0.02,1,0
1.75,-0.73,0.000686207,1.71552,1.16724,0.395614,0.02,1,0
1.77,-0.73,0.000641402,1.6035,1.16441,0.402261,0.02,1,0
1.79,-0.73,0.000597222,1.49305,1.16094,0.408288,0.02,1,0
-0.75,0.01,0,0,0.449339,0.0119202,0.02,0,0
-0.73,0.01,0,0,0.424594,0.0128245,0.02,0,0
-0.71,0.01,1.32431e-08,3.31077e-05,0.397939,0.0138537,0.02,1,0
-0.69,0.01,6.25877e-08,0.000156469,0.369166,0.0149752,0.02,1,0
-0.75,0.03,0,0,0.451055,0.0357027,0.02,0,0
-0.73,0.03,0,0,0.426496,0.0384081,0.02,0,0
-0.71,0.03,3.80704e-08,9.51761e-05,0.400054,0.0414323,0.02,1,0
-0.69,0.03,1.82699e-07,0.000456747,0.371525,0.0447811,0.02,1,0
-0.75,0.05,0,0,0.454466,0.059225,0.02,0,0
-0.73,0.05,0,0,0.430276,0.0636944,0.02,0,0
-0.71,0.05,5.7989e-08,0.000144973,0.404254,0.0686712,0.02,1,0
-0.69,0.05,2.87719e-07,0.000719298,0.376208,0.0741967,0.02,1,0
-0.75,0.07,0,0,0.459527,0.0823194,0.02,0,0
-0.73,0.07,0,0,0.435881,0.0884929,0.02,0,0
-0.71,0.07,7.00221e-08,0.000175055,0.410479,0.095353,0.02,1,0
-0.69,0.07,3.68173e-07,0.000920431,0.383142,0.102973,0.02,1,0
1.57,0.17,-0.00136857,-3.42143,-0.471814,-0.0989815,0.02,1,0
1.59,0.17,-0.00136512,-3.4128,-0.460625,-0.103122,0.02,1,0
1.61,0.17,-0.00136131,-3.40328,-0.449093,-0.107322,0.02,1,0
1.63,0.17,-0.00135709,-3.39272,-0.437207,-0.111602,0.02,1,0
1.57,0.19,-0.00140451,-3.51128,-0.406763,-0.109904,0.02,1,0
1.59,0.19,-0.00140124,-3.50309,-0.395794,-0.114361,0.02,1,0
1.61,0.19,-0.00139773,-3.49433,-0.384522,-0.118888,0.02,1,0
1.63,0.19,-0.00139392,-3.48481,-0.372935,-0.123511,0.02,1,0
1.57,0.21,-0.00142442,-3.56105,-0.340608,-0.120626,0.02,1,0
1.59,0.21,-0.00142131,-3.55327,-0.32986,-0.12536,0.02,1,0
1.61,0.21,-0.00141814,-3.54535,-0.318846,-0.130177,0.02,1,0
1.63,0.21,-0.00141483,-3.53708,-0.307553,-0.135105,0.02,1,0
1.57,0.23,-0.00143249,-3.58122,-0.274008,-0.13114,0.02,1,0
1.59,0.23,-0.00142941,-3.57352,-0.263488,-0.136118,0.02,1,0
1.61,0.23,-0.0014265,-3.56624,-0.252732,-0.141191,0.02,1,0
1.63,0.23,-0.00142365,-3.55912,-0.241726,-0.146393,0.02,1,0
1.65,-0.87,0.000178593,0.446482,1.29848,0.322382,0.02,1,0
1.67,-0.87,0.00016049,0.401224,1.29025,0.328396,0.02,1,0
1.69,-0.87,0.000143255,0.358137,1.28172,0.333961,0.02,1,0
1.71,-0.87,0.000126829,0.317072,1.27299,0.339021,0.02,1,0
1.65,-0.85,0.00025504,0.637599,1.29404,0.330171,0.02,1,0
1.67,-0.85,0.0002321,0.580251,1.28639,0.336525,0.02,1,0
1.69,-0.85,0.000210119,0.525297,1.27837,0.342425,0.02,1,0
1.71,-0.85,0.000189028,0.47257,1.26989,0.347932,0.02,1,0
1.65,-0.83,0.000345006,0.862514,1.28582,0.337236,0.02,1,0
1.67,-0.83,0.000316957,0.792393,1.27898,0.343986,0.02,1,0
1.69,-0.83,0.000289894,0.724735,1.27173,0.350261,0.02,1,0
1.71,-0.83,0.000263833,0.659581,1.26424,0.355994,0.02,1,0
1.65,-0.81,0.000447166,1.11791,1.27322,0.343335,0.02,1,0
1.67,-0.81,0.000414069,1.03517,1.26744,0.350539,0.02,1,0
1.69,-0.81,0.00038188,0.954701,1.26118,0.357278,0.02,1,0
1.71,-0.81,0.000350702,0.876756,1.25423,0.363667,0.02,1,0
1.65,-0.07,0.000796355,1.99089,-0.691295,0.0496019,0.02,1,0
1.67,-0.07,0.000793073,1.98268,-0.677059,0.0516595,0.02,1,0
1.69,-0.07,0.000789393,1.97348,-0.662255,0.0537552,0.02,1,0
1.71,-0.07,0.000785302,1.96326,-0.646872,0.0558903,0.02,1,0
1.65,-0.05,0.000595266,1.48816,-0.724331,0.0355599,0.02,1,0
1.67,-0.05,0.000592989,1.48247,-0.709925,0.0370463,0.02,1,0
1.69,-0.05,0.000590419,1.47605,-0.694932,0.0385588,0.02,1,0
1.71,-0.05,0.000587548,1.46887,-0.679342,0.0400987,0.02,1,0
1.65,-0.03,0.000368651,0.921627,-0.747249,0.0213866,0.02,1,0
1.67,-0.03,0.000367335,0.918338,-0.732732,0.022285,0.02,1,0
1.69,-0.03,0.000365841,0.914602,-0.717617,0.0231988,0.02,1,0
1.71,-0.03,0.000364162,0.910405,-0.701891,0.0241286,0.02,1,0
1.65,-0.01,0.0001249,0.31225,-0.758995,0.00713704,0.02,1,0
1.67,-0.01,0.000124473,0.311182,-0.744424,0.00743741,0.02,1,0
1.69,-0.01,0.000123985,0.309963,-0.729249,0.00774291,0.02,1,0
1.71,-0.01,0.000123436,0.308589,-0.713456,0.00805354,0.02,1,0
5.12,-0.6,4.99189e-06,0.000779982,0.952931,0.0134581,0.08,1,0
5.2,-0.6,7.78006e-06,0.00121563,0.954872,0.012749,0.08,1,0
5.28,-0.6,9.52329e-06,0.00148801,0.956683,0.0121077,0.08,1,0
5.36,-0.6,1.03881e-05,0.00162314,0.958372,0.0115204,0.08,1,0
5.12,-0.52,-8.55408e-06,-0.00133658,0.952274,0.0114376,0.08,1,0
5.2,-0.52,-2.34473e-06,-0.000366364,0.954232,0.0108618,0.08,1,0
5.28,-0.52,2.14138e-06,0.00033459,0.95606,0.0103467,0.08,1,0
5.36,-0.52,5.13907e-06,0.000802979,0.957768,0.0098773,0.08,1,0
5.12,-0.44,-2.24843e-05,-0.00351318,0.951926,0.00942749,0.08,1,0
5.2,-0.44,-1.29808e-05,-0.00202826,0.95385,0.00898072,0.08,1,0
5.28,-0.44,-5.81562e-06,-0.00090869,0.955654,0.00858672,0.08,1,0
5.36,-0.44,-7.09779e-07,-0.000110903,0.957346,0.00822991,0.08,1,0
5.12,-0.36,-3.35161e-05,-0.00523688,0.951862,0.00747829,0.08,1,0
5.2,-0.36,-2.16243e-05,-0.0033788,0.95371,0.00714952,0.08,1,0
5.28,-0.36,-1.24781e-05,-0.0019497,0.955452,0.00686493,0.08,1,0
5.36,-0.36,-5.78793e-06,-0.000904365,0.957096,0.00660932,0.08,1,0
1.65,-0.15,0.0012953,3.23825,-0.486913,0.103352,0.02,1,0
1.67,-0.15,0.00128978,3.22444,-0.47389,0.107423,0.02,1,0
1.69,-0.15,0.00128363,3.20908,-0.460422,0.111594,0.02,1,0
1.71,-0.15,0.00127683,3.19206,-0.446489,0.115868,0.02,1,0
1.65,-0.13,0.00121443,3.03608,-0.545855,0.0903721,0.02,1,0
1.67,-0.13,0.00120898,3.02246,-0.53247,0.093989,0.02,1,0
1.69,-0.13,0.00120293,3.00733,-0.518604,0.0976879,0.02,1,0
1.71,-0.13,0.00119624,2.99061,-0.50424,0.101471,0.02,1,0
1.65,-0.11,0.00110601,2.76502,-0.600529,0.0770608,0.02,1,0
1.67,-0.11,0.00110101,2.75253,-0.586811,0.0801884,0.02,1,0
1.69,-0.11,0.00109546,2.73864,-0.57258,0.0833818,0.02,1,0
1.71,-0.11,0.00108932,2.7233,-0.55782,0.0866427,0.02,1,0
1.65,-0.09,0.000967072,2.41768,-0.649518,0.0634542,0.02,1,0
1.67,-0.09,0.000962837,2.40709,-0.635513,0.0660608,0.02,1,0
1.69,-0.09,0.000958116,2.39529,-0.620965,0.0687185,0.02,1,0
1.71,-0.09,0.000952889,2.38222,-0.605861,0.0714288,0.02,1,0
1.57,-0.07,0.000805759,2.0144,-0.742786,0.0416665,0.02,1,0
1.59,-0.07,0.000803945,2.00986,-0.730714,0.043619,0.02,1,0
1.61,-0.07,0.00080178,2.00445,-0.718113,0.0455872,0.02,1,0
1.63,-0.07,0.000799254,1.99813,-0.704976,0.0475793,0.02,1,0
1.57,-0.05,0.00060161,1.50402,-0.776293,0.0298175,0.02,1,0
1.59,-0.05,0.000600424,1.50106,-0.764136,0.031232,0.02,1,0
1.61,-0.05,0.000598976,1.49744,-0.751428,0.0326569,0.02,1,0
1.63,-0.05,0.000597259,1.49315,-0.738163,0.034098,0.02,1,0
1.57,-0.03,0.00037222,0.930549,-0.799507,0.0179112,0.02,1,0
1.59,-0.03,0.000371573,0.928933,-0.787299,0.0187679,0.02,1,0
1.61,-0.03,0.000370765,0.926914,-0.774524,0.0196305,0.02,1,0
1.63,-0.03,0.000369793,0.924481,-0.761177,0.0205025,0.02,1,0
1.57,-0.01,0.000126039,0.315098,-0.811394,0.00597373,0.02,1,0
1.59,-0.01,0.000125837,0.314593,-0.799162,0.0062606,0.02,1,0
1.61,-0.01,0.000125581,0.313952,-0.786355,0.00654941,0.02,1,0
1.63,-0.01,0.000125269,0.313172,-0.772968,0.00684126,0.02,1,0
4.8,-0.6,-1.5244e-05,-0.00238187,0.94379,0.0172973,0.08,1,0
4.88,-0.6,-9.30237e-06,-0.0014535,0.946283,0.0161552,0.08,1,0
4.96,-0.6,-3.7434e-06,-0.000584906,0.948638,0.0151445,0.08,1,0
5.04,-0.6,1.1099e-06,0.000173423,0.950854,0.014251,0.08,1,0
4.8,-0.52,-4.92125e-05,-0.00768945,0.943049,0.0147145,0.08,1,0
4.88,-0.52,-3.73089e-05,-0.00582951,0.945571,0.0137123,0.08,1,0
4.96,-0.52,-2.62696e-05,-0.00410463,0.947948,0.0128438,0.08,1,0
5.04,-0.52,-1.65725e-05,-0.00258945,0.950182,0.0120918,0.08,1,0
4.8,-0.44,-8.25377e-05,-0.0128965,0.942872,0.0121345,0.08,1,0
4.88,-0.44,-6.49511e-05,-0.0101486,0.945351,0.0112791,0.08,1,0
4.96,-0.44,-4.87177e-05,-0.00761214,0.947683,0.010556,0.08,1,0
5.04,-0.44,-3.44377e-05,-0.00538089,0.949873,0.00994573,0.08,1,0
4.8,-0.36,-0.00010734,-0.0167719,0.943209,0.00962694,0.08,1,0
4.88,-0.36,-8.57054e-05,-0.0133915,0.945583,0.00892286,0.08,1,0
4.96,-0.36,-6.57937e-05,-0.0102803,0.947809,0.00834398,0.08,1,0
5.04,-0.36,-4.82739e-05,-0.0075428,0.949898,0.0078696,0.08,1,0
1.57,-0.15,0.00131215,3.28037,-0.534888,0.0878614,0.02,1,0
1.59,-0.15,0.00130864,3.27159,-0.523483,0.0916447,0.02,1,0
1.61,-0.15,0.00130469,3.26172,-0.511693,0.0954757,0.02,1,0
1.63,-0.15,0.00130026,3.25064,-0.499508,0.099373,0.02,1,0
1.57,-0.13,0.00123088,3.07721,-0.594895,0.0765508,0.02,1,0
1.59,-0.13,0.00122751,3.06877,-0.583284,0.0799343,0.02,1,0
1.61,-0.13,0.00122366,3.05916,-0.571248,0.0833557,0.02,1,0
1.63,-0.13,0.00121932,3.04829,-0.558776,0.0868307,0.02,1,0
1.57,-0.11,0.00112091,2.80228,-0.650539,0.0650646,0.02,1,0
1.59,-0.11,0.0011179,2.79476,-0.638743,0.0680073,0.02,1,0
1.61,-0.11,0.00111443,2.78608,-0.626482,0.0709793,0.02,1,0
1.63,-0.11,0.00111047,2.77618,-0.613748,0.0739936,0.02,1,0
1.57,-0.09,0.000979486,2.44872,-0.700356,0.0534265,0.02,1,0
